hours_studied,previous_grade,parental_support,attendance,extracurricular,family_income,class_participation,homework_completion,sleep_hours,final_grade
13,77,0,86,0,53059,1,96,7,89
8,79,0,80,1,73811,1,8,5,54
4,65,0,41,0,67291,1,74,10,70
3,84,1,49,0,193899,0,2,8,86
1,32,1,58,1,83506,1,1,19,78
6,39,1,54,0,50117,0,40,19,57
6,66,0,44,0,90339,0,57,18,99
2,46,1,71,0,150170,0,95,9,92
8,92,0,47,0,190478,1,47,19,49
6,30,1,80,1,167827,1,37,12,99
6,90,1,51,1,79962,1,9,6,44
4,62,1,43,1,63957,0,66,11,68
8,42,1,97,0,170887,1,89,7,80
12,34,1,47,1,107685,1,3,8,74
5,89,1,92,0,84880,0,25,18,89
11,82,0,76,0,127050,0,0,12,91
4,55,0,96,0,102965,1,70,5,83
2,85,0,77,1,53158,1,62,5,93
10,78,0,72,1,78245,0,13,23,94
13,45,1,93,1,191408,0,21,6,49
1,87,0,69,1,56382,1,55,23,68
11,51,1,94,0,62395,0,11,10,68
4,48,0,88,0,50483,0,13,22,58
3,61,1,40,0,83901,1,27,8,54
3,67,0,71,1,80304,1,9,10,93
13,72,0,50,0,97246,0,91,13,97
11,96,0,91,0,163258,0,20,15,43
7,63,0,76,0,105594,0,52,15,80
9,53,1,81,1,150242,1,93,18,40
13,49,1,83,0,178539,0,42,10,42
5,34,0,74,0,150067,1,53,7,93
1,87,1,55,1,101276,1,41,22,58
4,85,1,56,0,186324,1,71,22,40
3,65,0,73,0,173785,0,51,6,69
6,90,0,67,0,101376,1,61,21,41
5,40,1,84,0,141460,1,66,13,54
7,38,0,42,0,194624,1,50,11,94
11,70,0,92,0,62969,0,79,14,51
9,73,0,53,1,147389,1,12,12,63
4,39,1,47,0,95396,0,16,22,56
5,98,0,79,0,145016,1,98,20,70
13,80,0,50,0,91056,1,61,15,75
11,90,1,43,1,74307,1,60,9,94
6,97,1,79,1,69843,0,4,12,97
1,56,0,40,0,55854,1,1,6,64
8,74,0,68,1,190614,0,4,17,43
13,30,0,86,1,124428,0,89,8,73
10,33,0,98,0,105724,0,98,17,74
2,47,1,52,0,103946,1,96,19,79
9,32,1,84,0,195472,1,96,11,70
11,50,0,92,0,194768,1,1,13,46
10,51,0,84,1,103921,0,17,10,46
8,30,1,57,1,60740,1,2,11,87
11,84,0,42,1,100481,1,60,7,95
8,76,0,73,1,82476,0,5,17,52
8,99,1,43,0,111886,1,92,17,56
9,41,0,92,0,161959,0,78,20,46
13,97,1,70,0,92813,0,50,8,98
8,55,1,53,0,52058,0,43,12,94
5,60,0,89,0,143332,0,9,10,63
3,61,0,59,1,106479,0,3,14,73
7,30,1,98,1,190329,1,53,15,40
11,60,1,73,1,166836,0,60,6,46
10,86,0,55,1,143579,1,10,7,88
8,89,0,99,1,62667,0,83,14,46
8,36,1,58,0,190950,1,19,5,69
9,38,1,48,1,78798,0,42,8,91
10,96,1,73,0,85037,0,67,19,72
9,85,0,71,1,145710,1,69,19,70
10,87,0,43,1,85329,0,64,7,88
10,92,0,58,1,165784,0,26,9,94
12,63,0,60,1,63913,0,9,20,41
4,46,0,92,1,53282,1,63,23,83
13,36,1,44,1,64144,0,77,15,53
13,65,0,51,0,69340,1,87,13,46
7,70,0,71,1,54981,1,81,22,82
5,79,1,51,1,192541,1,94,19,86
3,31,0,54,0,90330,1,47,12,94
7,68,1,89,1,160580,1,91,17,88
11,93,1,75,0,64757,0,55,16,43
10,33,0,53,0,55647,1,96,19,42
12,71,1,64,1,151275,1,47,7,63
3,36,1,91,0,194405,1,13,18,69
13,88,1,61,0,62157,0,0,21,75
9,92,1,58,0,158071,0,92,13,84
5,64,1,75,1,139049,1,71,10,44
10,84,1,94,0,108162,0,92,19,50
10,55,1,91,0,197718,1,48,11,61
11,52,1,86,0,188621,0,40,21,41
13,62,0,99,0,107023,1,95,16,89
6,91,0,85,1,197459,0,23,22,45
10,63,0,91,1,95152,1,14,15,92
4,44,0,72,1,184882,1,76,20,87
11,32,0,86,0,107086,1,79,9,97
5,39,0,88,1,110155,1,17,6,65
10,67,1,55,1,179239,0,50,23,81
8,61,1,93,1,117808,1,33,22,73
12,62,1,83,0,163702,1,19,11,78
12,39,1,46,0,70795,1,54,6,75
1,73,0,74,1,70632,1,21,11,65
1,91,0,89,1,149189,0,13,10,69
5,90,0,64,0,60320,0,10,5,68
9,66,0,64,0,198360,1,81,7,46
10,30,1,61,1,102749,1,38,19,75
8,46,0,71,0,136287,1,24,22,84
13,77,0,72,1,178267,1,7,10,81
3,63,0,90,0,102094,0,43,12,96
12,39,1,75,0,182910,1,97,10,95
7,52,0,73,1,120854,1,85,20,44
11,50,0,85,0,114715,1,11,5,79
12,95,0,94,0,89529,0,75,5,58
8,75,1,41,0,66089,1,23,23,55
1,91,0,93,1,125740,0,11,17,93
10,76,0,68,1,112090,1,74,20,89
7,47,1,95,0,69026,1,42,19,63
10,60,1,70,0,143106,1,14,18,93
3,52,0,82,0,106085,1,58,9,83
10,93,1,71,0,191112,0,62,20,72
1,43,1,65,1,91714,0,79,11,88
10,78,0,83,1,162566,0,10,16,71
5,76,1,83,1,177659,0,39,9,47
8,99,0,74,1,174974,0,10,21,41
13,82,1,82,0,96164,0,39,17,89
12,53,0,48,0,102000,0,10,8,83
9,66,1,59,0,67433,1,19,21,67
2,31,0,92,0,170130,0,44,12,95
2,94,1,91,0,144163,0,56,5,70
5,71,0,52,0,157692,0,23,13,44
8,96,1,52,0,119042,0,76,15,51
6,40,1,43,1,171424,0,84,17,91
11,86,1,41,1,119736,1,62,19,78
8,44,1,97,0,94119,1,16,22,82
1,68,0,64,0,174497,0,88,6,99
5,84,0,75,1,99550,0,55,20,49
5,49,0,70,1,172915,0,77,8,93
1,97,1,70,0,187512,1,52,12,63
4,51,1,94,0,199873,1,44,7,76
5,51,0,69,0,114539,1,44,16,81
5,32,1,69,0,72394,0,60,10,49
1,53,1,71,0,94419,0,70,16,41
8,74,0,44,0,99174,1,19,11,98
11,89,0,71,0,183510,0,83,7,90
3,58,1,69,1,86381,1,83,7,97
13,52,0,73,0,118996,1,47,21,63
12,87,0,62,1,110894,1,0,7,79
6,80,0,42,1,54865,0,13,19,57
4,85,1,55,0,64715,0,44,20,40
5,68,1,75,1,100756,1,60,22,48
5,59,1,91,0,121850,1,66,5,93
7,65,0,99,1,146309,1,2,7,59
13,86,1,51,1,123266,0,31,8,45
13,52,0,80,0,117631,0,27,6,88
7,50,1,50,0,146707,1,70,23,59
6,87,0,99,1,162369,1,69,17,85
1,70,0,72,1,192932,1,93,21,65
1,59,0,55,1,94172,1,21,6,54
2,52,0,44,1,179431,0,58,6,56
2,42,1,44,1,194557,1,98,22,89
13,56,1,75,1,97362,0,27,20,97
4,93,1,59,0,103122,1,13,12,96
9,82,0,63,1,71818,0,6,16,67
3,32,1,43,1,77479,0,51,7,74
3,48,0,71,0,125471,1,9,22,67
6,66,0,79,1,195890,1,31,11,68
10,64,0,41,0,138927,0,22,20,69
13,75,0,80,1,175533,0,99,11,79
1,75,0,65,1,185018,0,54,5,98
13,36,1,69,1,100204,1,84,22,57
4,34,1,40,0,160068,1,47,8,40
6,57,0,71,0,110588,1,23,6,63
11,74,1,97,1,143751,1,3,14,44
10,44,1,60,1,151226,1,32,21,62
4,31,1,54,1,80115,0,25,14,58
6,85,1,91,0,166901,0,48,5,90
5,64,0,59,1,163587,0,99,13,72
12,35,1,99,0,181385,1,99,10,45
7,66,1,92,0,119903,0,77,21,46
12,35,0,90,1,174125,0,41,23,44
12,87,0,76,0,114941,0,85,11,64
5,73,1,48,1,87454,0,72,5,99
8,89,1,44,0,66000,0,32,10,63
6,99,1,75,0,190421,0,26,16,74
3,71,1,81,0,130577,1,89,10,59
3,49,0,84,1,135911,1,87,20,75
13,95,0,49,0,120333,0,87,16,50
10,54,1,76,0,53154,1,81,18,47
10,75,1,80,0,125185,0,61,20,62
8,93,1,58,0,51834,1,21,6,88
11,36,0,76,0,169024,0,84,7,86
10,49,1,96,0,136449,0,86,16,40
12,40,0,73,1,187130,0,69,22,68
3,71,0,92,0,83458,1,62,14,45
13,97,1,73,1,153091,1,5,7,47
12,60,0,78,0,175880,0,25,19,54
8,63,1,40,0,198465,0,96,22,87
12,37,1,70,1,104365,0,7,20,40
2,85,1,93,0,95148,1,83,23,46
4,71,1,58,1,134311,0,37,21,97
11,81,1,41,0,133060,1,68,12,48
11,80,0,82,1,85135,1,38,14,48
6,98,1,57,1,123023,1,77,10,72
13,36,0,42,0,54151,1,3,7,47
12,49,1,80,0,131405,1,56,17,48
11,36,1,55,1,59168,0,40,12,70
1,48,1,49,0,186356,1,85,22,97
7,82,0,99,0,191314,0,97,15,58
8,47,0,86,0,104076,1,12,12,51
7,60,0,63,0,95828,1,12,22,58
11,92,0,80,0,57342,0,59,16,64
9,58,1,56,0,58908,1,35,8,73
8,84,1,47,0,77365,0,80,14,89
9,53,1,73,0,113830,1,80,15,74
8,79,1,63,1,68804,1,85,7,76
8,91,0,81,1,106394,0,6,13,59
12,86,1,48,0,123707,0,92,14,57
8,73,0,94,1,107171,0,10,13,98
10,48,0,93,0,186613,0,65,9,70
9,75,1,42,0,50400,0,24,14,90
1,90,1,70,1,131358,1,1,12,45
5,89,0,83,0,87509,0,44,11,41
1,47,1,65,1,139620,1,71,17,46
6,57,1,94,1,155087,0,76,18,95
2,95,1,67,1,139447,1,82,21,89
3,62,1,51,0,198043,0,43,9,53
3,89,0,42,0,87391,0,56,18,62
9,41,0,79,0,117513,1,29,21,60
3,60,1,86,0,124469,1,74,23,96
2,57,1,87,0,173715,0,93,17,49
11,36,0,57,1,107458,1,82,7,71
12,35,1,40,0,146883,0,72,12,67
12,58,1,59,1,157457,1,46,18,79
9,76,1,94,0,102582,0,60,20,80
13,92,0,51,0,170829,0,33,23,44
7,41,0,67,0,77772,1,22,17,83
6,94,1,50,1,69519,0,70,16,89
4,47,1,46,0,75490,1,50,14,41
2,46,1,60,1,179262,1,28,17,86
12,88,0,97,1,161098,0,5,7,65
2,80,0,47,1,136952,1,55,7,89
1,49,1,71,0,126730,1,52,6,75
13,83,1,40,1,122010,0,40,9,54
6,84,0,78,0,147653,0,42,8,51
6,97,1,58,1,79434,0,57,19,51
5,58,0,94,1,137463,0,16,8,98
1,34,0,85,0,61194,1,13,23,70
12,45,0,76,1,65618,1,8,7,43
8,76,1,40,1,153305,1,35,10,40
7,42,1,96,1,57029,0,22,9,50
13,34,1,77,0,91206,0,1,14,69
11,85,1,82,1,73597,1,84,7,53
13,94,0,52,0,163890,0,89,10,92
3,88,0,56,1,73980,0,14,7,53
7,68,0,90,0,97291,0,42,12,50
6,90,1,83,0,193422,0,54,17,97
6,45,0,44,1,178764,1,41,11,66
2,78,0,41,0,125626,0,32,23,54
4,49,0,62,0,191919,0,18,7,45
6,43,0,66,1,80629,1,14,13,96
7,83,0,65,1,100695,0,72,7,49
10,35,0,59,1,126745,0,79,9,81
1,48,1,71,1,150612,1,85,12,67
5,75,1,88,0,172833,1,21,6,64
11,43,1,57,0,105158,0,20,5,98
5,50,1,95,0,136685,0,57,17,48
12,34,1,95,1,183262,0,45,10,75
4,68,1,59,0,93372,0,8,10,83
13,71,1,74,0,154587,0,37,8,86
7,92,0,43,0,110839,0,61,7,65
11,86,1,57,0,140136,1,95,23,55
7,47,0,58,1,107559,1,51,7,57
6,91,1,82,0,89860,0,28,8,57
13,63,0,66,0,165493,1,43,23,86
12,92,0,98,0,177552,0,42,11,52
5,60,0,55,0,185112,0,69,15,68
10,32,1,43,1,78918,1,37,14,97
9,89,0,55,1,179030,0,43,10,67
2,45,1,53,1,64250,0,79,20,57
10,69,1,86,1,144806,1,23,20,57
1,56,0,81,0,187602,1,93,13,41
9,40,0,59,1,120058,0,68,23,76
7,36,0,81,1,157601,1,68,9,86
11,90,0,77,1,140496,1,19,23,90
6,77,1,60,1,168853,1,21,16,51
10,63,0,71,1,113302,1,66,18,70
3,34,0,72,0,165936,1,10,11,41
3,38,0,86,1,187918,1,83,21,44
4,61,1,89,1,62610,0,58,6,60
4,51,1,95,0,142955,1,37,13,48
5,36,1,67,1,96390,0,90,21,99
6,38,1,61,0,181566,1,32,20,63
3,60,1,74,1,190725,1,1,22,54
10,76,1,60,0,120972,1,38,22,66
5,44,0,89,1,74437,1,84,8,55
11,55,0,65,1,124705,1,13,11,56
8,31,1,76,1,125788,1,25,11,73
2,55,1,73,1,153574,1,50,14,42
6,46,1,49,1,167747,1,10,18,50
6,96,0,61,0,61266,0,3,5,61
10,66,1,40,1,93014,0,79,6,75
4,30,0,82,1,92613,0,62,17,94
3,47,1,59,1,188621,0,22,20,43
7,53,1,69,0,69180,0,22,10,59
6,57,0,49,1,154665,0,77,16,86
10,39,1,74,0,132426,0,15,11,76
13,32,1,41,0,51109,0,9,8,57
13,70,1,49,0,111684,1,63,13,90
2,59,1,70,1,182233,1,17,11,42
13,36,0,96,0,183963,1,96,19,96
1,36,1,80,0,185475,1,30,21,99
2,77,0,42,0,128245,0,68,16,68
11,60,1,47,0,56878,1,57,14,93
4,98,0,52,0,192603,1,34,7,62
5,31,1,73,0,90470,0,29,5,72
9,98,1,55,1,175637,1,61,20,81
2,57,1,51,1,73921,1,56,11,94
6,63,1,57,1,107206,0,30,21,41
8,44,1,70,0,92407,0,35,20,98
2,41,1,66,1,172216,0,59,14,78
10,50,0,83,0,147692,1,87,20,66
5,40,0,52,0,59137,0,44,5,87
10,50,1,80,0,141928,1,67,16,60
3,30,0,54,1,142224,1,16,10,61
13,63,1,74,1,82981,0,66,10,92
1,50,1,75,1,167094,0,92,18,71
1,89,0,57,0,188699,0,11,12,56
2,64,1,87,1,189418,0,80,23,55
6,64,0,78,1,140827,0,15,13,52
6,50,0,69,0,117439,0,81,22,95
4,71,1,69,1,199487,0,12,9,52
9,84,0,83,1,140294,0,76,13,74
5,65,0,73,0,64731,0,99,12,74
4,55,0,97,0,80872,0,28,10,63
9,86,0,60,0,185295,1,28,19,81
6,97,1,92,0,149244,1,4,18,89
5,30,0,61,0,113432,0,32,13,54
13,58,0,61,0,124494,0,80,21,89
12,68,1,70,0,75879,1,58,8,95
5,79,0,85,0,164772,1,6,10,91
3,30,0,63,0,53506,0,84,22,53
1,60,1,76,1,145841,1,59,11,59
10,86,0,66,0,191875,1,99,20,54
12,86,0,62,1,178125,0,74,12,76
8,71,0,89,1,51589,1,19,6,74
6,65,1,67,1,105555,0,89,19,59
8,41,1,99,1,95779,0,29,19,91
2,82,1,69,1,119097,0,37,21,82
9,77,0,83,0,91877,0,91,16,78
7,98,0,79,0,61333,0,38,8,67
12,49,0,63,1,157065,0,82,14,78
12,39,1,55,1,161568,0,10,12,44
8,80,1,80,1,190198,1,9,8,94
1,54,1,90,0,170917,0,47,19,97
4,60,0,50,1,175935,1,21,22,47
6,86,0,49,1,189882,1,54,7,86
2,49,0,72,1,141235,1,29,13,40
1,53,0,51,1,180533,0,80,8,40
13,76,0,95,0,58254,1,71,18,54
4,37,0,48,0,139594,0,94,14,95
5,86,0,43,1,123909,1,9,15,86
10,94,0,74,0,144664,0,48,12,92
11,31,0,67,1,85941,0,64,18,56
11,41,1,77,1,164501,1,79,9,90
12,80,1,46,1,81302,1,56,23,79
5,49,0,66,0,194433,0,21,5,65
5,83,0,63,1,50597,0,59,19,90
11,69,1,73,0,124119,0,90,13,46
1,37,0,88,1,180586,0,88,13,66
5,47,1,63,0,72069,1,99,20,53
3,93,1,60,0,132969,0,64,17,86
3,45,1,71,0,198803,0,93,15,75
11,77,0,82,0,95745,0,97,12,70
11,98,1,52,0,120462,1,25,18,83
12,56,1,64,0,117660,0,13,12,91
12,59,0,90,0,134855,1,6,13,74
2,72,0,52,1,92022,0,1,11,50
9,76,0,56,1,181558,1,42,9,76
9,97,1,42,1,53358,0,36,20,55
13,68,1,93,1,63011,1,41,10,55
5,42,0,48,1,134144,0,78,18,91
13,82,0,68,1,134755,0,12,12,89
4,45,0,91,0,104279,1,28,14,71
9,41,1,71,1,73890,0,6,20,70
9,84,1,78,1,62041,1,2,15,58
5,50,1,75,1,181782,0,67,20,59
1,51,1,76,1,165407,0,34,5,43
9,66,0,83,1,136252,1,98,6,77
6,87,0,81,0,169701,0,77,15,96
11,59,0,84,1,180092,0,95,17,58
8,51,1,52,0,152922,1,88,19,56
10,85,1,79,0,127556,1,51,6,62
1,31,1,57,1,110877,1,85,19,74
1,30,1,56,0,135545,0,77,9,62
8,72,0,68,0,80306,0,3,13,88
10,67,1,45,0,196582,1,5,20,55
6,63,1,55,0,198792,0,18,22,52
5,59,1,66,1,88924,0,17,10,68
3,51,1,91,1,151185,1,6,20,82
5,61,1,83,1,61271,0,85,19,87
12,82,1,53,1,179373,0,1,17,47
13,97,0,66,0,199297,0,86,18,74
6,30,1,93,1,169636,1,56,20,58
5,94,1,66,0,177617,1,26,16,96
3,54,0,47,0,79208,0,94,15,46
10,92,0,74,1,105072,0,82,20,78
12,87,0,95,0,92348,0,39,19,53
5,59,0,57,1,72761,0,82,5,91
3,68,0,93,1,186753,0,51,10,57
8,65,0,62,0,113987,1,59,8,98
10,52,0,96,0,174929,1,40,10,66
5,36,1,97,0,68651,1,61,22,72
3,67,0,92,0,176476,0,14,20,44
10,91,0,42,1,188555,0,63,14,47
10,67,1,61,1,184442,0,90,17,57
7,49,0,46,0,112685,0,77,14,86
11,63,1,69,1,104494,0,60,10,64
4,35,1,83,0,88162,0,90,10,53
10,69,1,55,0,126230,1,49,22,91
9,93,0,47,0,126993,1,54,17,52
2,72,1,76,0,104837,1,50,17,93
11,58,1,60,1,180886,0,14,6,78
10,53,0,91,0,98186,0,11,8,62
5,38,0,46,1,97477,1,67,20,62
3,70,0,49,0,86199,0,20,5,85
3,56,0,67,0,134774,1,24,14,40
4,86,0,91,1,97921,0,68,17,77
8,48,1,93,1,85838,0,25,5,56
2,97,1,61,1,65665,0,9,21,48
7,85,0,87,1,184245,1,65,20,71
1,87,0,70,1,89429,0,40,19,82
7,45,0,60,1,134685,1,25,10,73
10,86,1,61,1,89795,1,56,6,91
9,35,0,83,1,159426,0,73,5,81
7,51,1,79,1,109222,1,74,15,73
12,79,1,84,0,107880,0,49,8,75
7,42,0,48,1,62382,0,40,21,91
9,91,0,58,1,159383,0,48,16,81
8,56,0,56,0,70318,0,99,9,57
4,93,0,68,1,186428,0,33,18,44
13,73,0,72,0,80341,1,1,12,53
8,98,0,46,1,144775,1,66,9,62
6,37,1,95,0,68189,1,4,22,68
6,46,0,77,1,195979,1,35,10,93
12,52,0,74,0,62959,0,68,6,74
6,98,0,84,0,137605,0,0,13,89
8,96,1,98,1,126832,1,20,16,96
10,72,0,77,0,93447,0,8,18,71
10,49,0,66,1,120876,0,86,20,43
13,34,1,47,1,70616,0,14,16,56
4,55,1,67,0,86575,0,9,10,83
8,60,1,51,0,134210,0,88,5,89
6,36,1,94,0,85130,1,21,14,92
1,61,0,46,1,104685,0,4,14,70
5,85,1,45,1,175669,0,29,15,65
7,86,0,91,1,62390,0,73,23,82
13,35,0,62,1,162181,1,16,10,69
2,76,0,87,0,149979,1,29,16,41
13,42,1,70,0,99394,0,88,18,95
3,56,0,96,1,192704,1,22,12,86
4,74,0,76,0,185177,1,87,6,42
2,62,0,97,0,63812,1,12,10,52
8,90,0,84,1,51059,0,79,7,41
12,50,0,98,0,157834,1,91,12,56
5,57,1,86,0,57358,1,63,15,41
11,49,1,67,1,87632,0,23,9,98
13,84,1,69,1,76751,1,61,23,78
11,53,0,42,1,192160,1,62,13,45
7,96,1,43,0,83556,0,38,18,64
10,79,0,72,1,159571,1,63,11,70
13,40,1,72,1,113579,0,27,7,93
1,67,1,52,0,148183,1,78,7,86
7,61,0,45,1,79711,1,69,19,93
6,43,0,92,0,138480,0,14,5,67
5,68,1,52,1,66184,0,47,16,57
4,96,0,41,0,197200,0,26,8,61
7,51,1,56,0,151791,1,97,14,64
11,74,1,79,1,127962,1,9,16,59
7,92,0,42,1,102261,0,88,17,52
10,31,0,86,1,119862,1,6,15,74
10,72,0,55,1,168667,0,7,16,89
10,81,0,53,0,183729,1,85,14,65
10,89,1,47,1,158468,0,28,15,64
2,58,1,55,0,173480,0,85,7,47
4,63,1,40,1,184271,0,29,22,56
12,94,1,83,0,184001,1,16,18,45
11,97,0,98,0,139196,0,5,20,82
12,95,0,62,1,142213,1,5,14,96
5,38,1,82,1,181374,1,81,15,54
8,37,0,87,1,147928,1,34,10,74
10,73,0,51,0,50612,1,46,19,41
5,39,1,94,0,127769,0,15,8,80
1,58,0,49,0,191842,0,86,14,58
3,75,0,91,0,66061,0,22,22,63
10,46,1,93,1,179462,0,4,9,67
10,56,1,81,1,155438,0,55,13,56
12,70,1,83,1,59798,1,46,15,70
13,76,0,99,1,127547,0,14,13,45
1,61,1,76,1,154203,1,8,5,55
3,94,0,87,0,160896,1,52,5,40
3,34,1,75,0,86870,1,63,14,69
11,64,1,64,1,98282,1,25,10,96
4,39,1,71,0,117918,0,80,17,54
4,79,0,64,1,164384,0,32,22,80
3,95,0,62,1,162605,1,17,19,50
6,59,0,67,1,188541,1,89,12,92
10,77,0,91,1,138034,0,83,21,58
5,99,0,60,0,69528,1,77,8,80
5,96,1,43,0,192177,1,12,6,67
2,66,0,71,1,63036,1,27,16,44
2,33,1,46,1,91958,1,81,13,64
13,61,1,62,0,179598,1,94,20,90
11,91,0,64,0,142167,0,75,10,86
13,47,1,54,0,54244,0,26,11,72
3,70,1,87,1,80561,0,92,16,69
2,47,0,95,1,173301,0,63,13,44
5,61,0,85,0,167166,0,98,8,64
11,68,1,45,0,153983,1,48,11,51
12,35,1,87,1,66571,0,82,5,86
2,52,0,97,1,158883,0,43,22,67
7,92,1,91,0,51321,0,8,22,60
4,93,1,94,0,168216,0,0,5,82
10,85,1,91,0,78095,0,10,6,52
4,36,1,89,0,96141,0,32,20,50
3,70,1,92,0,154194,0,9,9,43
8,78,0,52,1,168982,0,67,8,49
9,62,1,66,1,189015,0,33,7,53
3,82,0,60,0,133682,0,8,20,97
12,49,1,99,0,148295,0,80,17,91
2,56,0,52,0,70654,0,33,14,75
10,69,0,47,0,129672,1,52,18,72
1,74,0,79,0,184746,1,93,5,84
13,40,1,67,1,107180,1,85,5,68
12,80,1,94,0,187228,0,93,15,51
6,56,1,96,0,140801,1,88,23,64
4,82,1,72,0,118178,1,33,21,54
7,31,1,88,1,63639,1,67,18,69
5,46,1,53,0,133902,1,98,6,97
12,67,1,85,1,60440,1,2,5,44
8,53,1,70,0,135321,0,70,13,61
10,45,1,88,1,149645,1,41,22,72
6,36,1,79,1,164644,0,12,12,51
13,90,1,93,1,170972,1,59,12,86
10,94,0,76,1,62090,1,64,15,87
2,78,0,61,0,63714,1,88,18,85
7,96,1,92,1,198748,1,24,14,97
5,31,1,94,0,78690,0,5,9,68
13,41,0,82,1,168676,0,39,10,91
1,94,1,69,1,78731,0,97,16,98
2,65,1,89,1,87327,1,48,20,71
6,48,0,73,1,188738,1,65,21,74
10,42,1,95,1,107065,1,73,7,80
12,99,1,74,1,140094,0,62,19,50
12,40,1,92,1,106656,1,92,12,92
2,48,0,90,1,118463,1,77,22,91
11,32,0,84,0,123512,0,7,19,66
12,38,1,48,1,166111,0,57,10,90
13,81,0,91,0,68399,1,42,18,75
12,31,1,50,0,67295,1,71,13,50
7,88,1,61,1,93729,0,37,7,42
10,39,0,91,0,147510,1,22,7,69
10,92,0,64,1,155942,1,91,21,54
9,63,1,45,1,199972,1,55,19,45
10,61,1,98,1,126818,0,8,11,50
13,39,0,66,1,114018,0,85,19,54
2,95,1,73,1,77012,1,38,14,74
12,63,1,89,1,50600,1,80,22,68
6,51,0,53,1,68169,1,86,18,76
11,99,0,92,1,130860,1,31,12,81
13,43,1,70,0,154677,1,4,16,52
4,91,0,72,1,108631,1,45,8,81
3,87,0,40,0,88876,0,14,19,81
8,82,1,99,1,81222,0,50,5,52
1,84,0,72,1,93862,0,67,19,61
1,88,1,66,1,130458,1,39,6,96
9,48,0,88,0,87183,1,83,19,96
5,62,0,61,1,65878,0,41,17,75
4,92,1,43,1,142825,0,52,8,40
1,36,0,40,0,180704,0,8,21,41
12,41,1,56,1,57784,0,81,20,60
7,76,1,84,1,173383,0,94,6,76
13,53,0,78,1,170012,0,59,17,40
7,99,1,53,0,164410,0,50,22,91
1,63,0,93,0,71327,1,47,6,70
11,56,0,56,0,60477,1,3,9,88
7,89,1,81,0,183581,0,65,9,96
10,95,1,58,0,186781,0,60,15,69
9,64,0,91,0,156725,1,10,6,56
13,57,1,64,1,110608,0,24,15,75
2,58,1,41,1,115853,0,90,13,90
2,89,0,48,0,101319,1,23,17,53
4,74,1,60,0,151257,0,27,17,88
2,74,1,43,1,186718,1,83,7,41
12,71,0,57,0,175569,0,92,14,99
4,93,0,94,0,166204,0,29,12,58
11,57,0,93,1,163072,0,93,7,97
9,37,1,48,0,173534,0,30,16,80
8,79,0,84,1,160911,0,82,19,49
6,44,0,81,0,142589,0,78,18,96
2,30,0,48,0,182490,1,78,18,78
2,88,1,89,1,190543,1,18,10,75
6,33,1,41,0,183321,1,31,16,65
2,61,1,91,1,114696,0,76,23,71
2,99,0,63,0,110255,1,9,10,69
12,65,0,78,0,75097,0,70,5,77
8,73,0,87,0,134842,0,94,19,62
10,94,0,93,0,147954,0,58,22,82
7,58,1,57,0,117691,0,51,23,82
8,38,0,42,0,192934,0,1,11,41
13,61,0,46,1,62115,0,34,6,59
7,71,1,51,0,99095,1,48,19,49
3,48,1,48,0,105407,0,34,9,91
8,44,1,49,0,96088,0,17,11,96
2,81,0,83,0,97166,0,50,14,77
4,50,1,60,1,85616,1,42,16,63
2,82,0,75,1,92237,0,97,20,59
5,47,0,69,1,119298,1,63,20,77
13,95,0,55,1,126336,1,22,14,74
5,72,1,67,0,122590,1,99,10,94
4,83,1,65,0,74597,0,70,18,84
6,46,0,83,0,124546,1,28,9,52
3,99,1,94,1,94036,0,84,19,71
6,53,0,75,1,192255,1,99,20,63
12,97,1,89,0,58656,1,54,23,45
10,74,1,76,0,150932,0,81,20,45
8,96,1,50,0,91342,0,5,23,92
4,36,1,44,0,133861,1,91,9,75
10,30,1,57,0,145657,0,1,6,40
5,45,0,56,0,101797,0,9,7,51
13,88,1,58,0,174853,0,39,13,72
8,59,0,60,0,59636,1,43,16,50
4,77,0,90,1,113827,0,27,22,69
12,91,1,79,0,156744,0,47,9,60
8,85,1,65,0,83152,1,12,23,56
11,84,0,76,0,137995,1,56,5,76
2,36,0,89,0,51888,1,82,13,68
13,55,1,92,0,129475,0,41,8,96
1,98,0,91,1,60033,0,48,13,81
10,43,1,62,1,160803,0,5,13,84
1,58,1,92,1,154306,0,62,19,87
1,98,0,45,1,124167,1,57,19,47
2,75,1,62,1,58194,1,22,20,76
1,31,1,97,1,66480,1,79,15,45
10,99,0,96,1,127959,0,88,22,67
6,74,1,60,1,120494,1,95,12,82
13,66,0,52,0,86195,0,82,5,71
2,57,0,76,1,157000,0,35,11,66
1,61,0,78,1,73382,1,94,8,94
10,31,0,68,0,173730,0,27,8,85
8,32,1,76,1,78575,1,92,21,58
5,97,0,67,1,75551,1,89,8,88
6,56,1,42,0,87915,1,86,16,72
7,36,1,80,1,86987,1,32,11,47
5,73,1,48,1,72609,1,94,22,46
7,70,0,41,0,93082,1,20,15,53
6,41,1,40,0,171632,1,75,8,69
6,79,0,51,1,161310,1,93,22,49
6,60,1,64,1,145325,0,33,22,56
1,87,0,48,1,157046,1,63,16,77
10,42,0,92,1,124221,0,81,9,88
12,53,0,50,0,121829,1,64,19,49
8,85,0,61,0,79332,1,57,17,41
2,54,0,58,0,106582,1,60,21,66
2,45,0,83,0,166827,1,18,6,41
2,47,1,47,0,116196,1,94,17,67
9,56,1,41,1,64127,0,73,5,98
